x, y
9.545492423758668021e-01,8.040532446622739027e-01
8.860685856725987186e-01,2.991255926451865665e-01
8.855513228633105083e-01,1.470727662998153606e-01
4.882126931305111883e-01,1.517064315017178089e-01
7.004673773116165680e-02,9.281429548978844535e-01
1.461660930796603308e-01,1.653464614589919002e-01
9.317262907055620103e-01,8.141605173866864886e-01
9.298012674349235285e-01,7.388998082528943634e-01
8.820205933204734450e-01,8.004487231179013840e-01
8.219588521061474973e-01,6.472752279615470172e-01
8.815333128471498636e-01,7.675928957605326897e-01
4.815550255414903225e-01,7.951223183888848078e-01
8.861736029443768592e-01,2.498551073081830554e-01
2.307538927448150590e-01,9.822367876096622652e-01
8.612803804972998245e-01,7.508766580683308156e-01
4.025478542412731509e-01,6.916082246674102318e-01
5.740320508657513754e-01,2.127829288125816509e-01
8.892085573302577206e-01,5.682996297098369398e-01
3.383121923759969674e-01,2.499544792064534171e-02
1.714373693744165594e-01,2.906873171506706433e-01
6.267527297597275115e-03,4.934747127290923796e-01
8.583067042331686824e-01,7.308619012533270620e-01
6.666145822008961996e-01,4.408593920371143282e-01
1.775203693955325068e-01,3.039609486876598821e-01
9.468141358707032884e-01,7.410946338163424407e-01
8.986323900774348949e-01,6.023486389547578757e-01
4.777544807876743516e-02,5.484029215717176609e-01
8.647337514249177071e-01,5.323844380685686106e-01
3.930991990742982445e-01,4.652543802612025825e-01
9.607830616782104816e-01,7.874638100031839949e-01
9.453019169151132273e-01,1.385425986131698650e-01
4.894356167524445134e-01,2.081165557336205341e-01
3.061462573916081675e-01,6.633503945217614772e-01
3.924738351709390338e-01,5.376411067557773649e-02
6.520144756956921528e-01,4.847848425964249586e-01
1.021654352780815289e-01,3.023477114632141527e-01
9.247928601952480898e-01,6.443310650994704680e-01
3.850332159369944662e-01,6.324405627024903831e-01
3.209357399502344999e-01,1.570357597312610487e-03
1.693513766692662514e-01,2.763305072553182695e-01
9.117132271262307075e-01,1.347963695004328333e-01
3.392936746379136004e-01,6.651184683342611370e-01
9.266795758844217357e-01,3.686719441626169491e-01
5.511748448349341745e-01,9.297132739758739994e-01
8.813673746237364881e-01,7.497394316136447578e-01
9.173842957374309659e-01,6.164492424537100224e-01
4.853715378572294181e-01,1.465593499728313764e-01
2.286326117249340983e-01,8.953782379228274468e-01
1.844548597391645339e-01,3.379759573414693463e-01
6.508789780681993875e-01,4.959655051397601211e-01
6.003129138276807053e-01,4.828202399102141662e-01
8.555735207226176087e-01,5.447458835387567477e-01
4.034368623205746296e-01,6.826459883006941176e-01
6.989225087380240842e-01,9.788222885009589813e-01
4.354097852652748513e-01,7.314851913771049929e-01
5.036290418119522272e-01,8.219929139294241960e-01
4.847580880098260048e-01,8.029536144772464468e-01
4.463452656536248675e-01,6.920938445581358289e-01
4.867705457325447460e-01,7.952880916067442962e-01
6.823100793341130288e-02,4.904040869949640724e-01
2.765885622406771827e-01,2.192866551267236286e-02
3.238605785084077704e-01,6.771072739479824243e-01
5.697298967424713201e-02,8.180640874532610907e-01
5.276409930561366535e-01,8.009243084754477104e-01
4.789788765993941988e-01,1.475188172282311250e-01
5.321988309122116512e-01,8.389940697112879819e-01
8.973027170264566976e-01,6.632747554644259358e-01
9.572483269126133010e-01,7.477997252115928806e-01
9.793933191514795356e-01,7.280500435709524876e-02
2.592715576853572568e-01,6.608700701239368369e-01
8.647522445805967406e-01,7.599849410823420470e-01
9.643672395883090553e-01,1.567770532983518983e-01
2.327699812652541667e-01,8.334500621570218870e-01
7.541958028019998261e-01,3.503965035841366538e-01
3.672748832684371578e-01,4.804738190817259280e-02
3.744814166064602823e-01,6.650003114942836246e-01
9.097180534568840571e-01,7.804356163229596577e-01
8.351184484306427569e-01,2.862013964166415514e-01
4.533485681940683243e-01,6.885988786419923180e-01
8.962797740837670224e-01,5.134474492242725452e-01
9.496263386913695870e-01,7.899858740922504063e-01
9.261559222045657735e-01,7.167048138905596222e-02
9.296239843296482119e-01,5.922688823037361994e-01
8.375012653044375810e-01,6.541709526533088237e-01
7.296981148086154612e-01,5.973513854530965173e-02
9.085698683977885270e-01,6.662310176806737205e-01
2.847536851679821623e-03,8.837802740419989922e-01
7.747299727694407778e-01,3.090735038506878807e-01
4.568707072791674539e-01,7.609795828661757300e-01
3.941397609011076941e-02,8.814714830451939598e-01
8.890281570610097939e-01,7.663121195127429175e-01
8.124441439848042457e-01,2.024514379451930468e-01
2.916423532430352239e-01,6.073741173265596593e-01
9.127789792122067425e-01,7.369701333250688879e-01
5.267172108358560978e-01,7.657524882439561420e-01
1.422069684036543213e-01,2.281791500519433358e-01
9.411339838304397798e-01,1.396816060048127195e-01
9.530903173370447456e-01,3.911756218852191491e-02
9.057692947656659221e-01,7.551682643516141047e-01
4.301146132669882993e-01,6.559229026629719295e-01
1.265027793302031522e-02,8.370738663101474630e-01
7.961697351910779208e-02,8.925797031737979781e-01
7.566011742387510619e-01,3.291282786468330279e-01
9.590056108417751579e-01,1.011942592110083305e-01
3.722839147227804402e-01,6.801379919577072997e-01
6.510272349518292367e-01,5.046204500730181453e-01
9.093272288280425109e-01,8.085962908532804416e-01
9.110641165151206478e-01,1.212133735455863670e-01
9.599036617029176321e-01,6.243487206346235441e-01
5.098209727688687298e-01,8.456369826076035601e-01
5.018895235929569099e-01,2.002628477383607830e-01
7.263930873164692326e-01,6.418568997343732097e-02
5.354554190956426485e-01,8.065884183907425786e-01
9.117983027917960781e-01,7.515209672692725329e-01
1.418923781695997643e-01,4.390330130007821241e-01
9.173293964343237628e-01,7.659630277370282903e-01
8.525544765033781225e-01,7.296077428050485869e-01
5.167524963878540323e-01,2.120739138329196249e-01
4.029594521874559909e-01,6.350472520835183099e-01
3.465432656622206009e-01,9.421976784748598011e-02
2.724410438743946061e-01,7.736496655350288965e-02
8.176098592789353692e-01,2.881561743169761547e-01
1.432620397626649389e-01,3.356499407506859933e-01
9.127026037724745855e-01,8.406684687562191449e-01
9.892292004218287138e-01,7.045060196908758954e-02
4.838825731559913690e-01,8.727326931182822767e-01
8.916324353112151657e-01,5.874023955028070398e-01
7.095144145325348317e-01,4.290120255288351059e-01
8.913831372247420504e-01,6.861237672162679990e-01
8.174233612584558273e-02,4.540370389567262022e-01
4.480018032299047936e-01,1.440436243869126498e-01
3.542030215355282952e-01,7.835857812577229353e-02
4.884706630102881864e-01,1.469682562987081331e-01
2.596179679009991137e-02,8.322425845553118595e-01
9.077536683969859022e-01,7.806289841001194940e-01
5.022426278649329001e-01,1.741584732128861335e-01
8.542349237125522743e-01,7.743868745502968665e-01
5.122336259717951146e-01,1.750151397183598023e-01
2.550519083789463126e-01,2.518441463689874427e-01
9.236623676748518807e-01,7.726966161479430495e-01
5.784408721797447139e-01,1.591195842435201291e-01
8.448799388874431715e-01,2.929620655846340016e-01
4.226935658672917873e-01,7.297310044334800461e-01
4.715943009064472724e-01,7.353582406265736227e-01
7.117296844951812584e-01,2.066611039198251731e-02
4.514504239401869734e-01,6.830020524546257521e-01
9.669679355741894744e-01,9.822477400296927286e-01
7.834129635668904967e-01,3.541359915685022841e-01
9.014777002702010211e-01,5.602397925215408803e-01
5.186352097274981032e-01,7.958414745646590349e-01
9.865857707409091404e-01,5.922724559248015996e-02
8.810488941422689457e-02,8.651052659889624241e-01
4.328253431605758594e-01,6.864130153746620389e-01
4.662355280504358879e-01,2.144973224174446802e-01
9.005874346974156452e-01,9.962242490780285342e-01
8.150087899224240928e-01,1.973130840891321736e-01
4.442885375205687382e-01,1.482663068846983290e-01
8.936717957255058131e-01,3.254995402134557292e-01
4.816366326162978551e-01,9.943209444324783153e-01
5.513918542210024532e-01,8.520760731587415648e-01
9.351565013348716038e-01,3.352698776011907578e-01
3.244532190236502078e-01,2.466830351936599719e-02
8.641457015882895165e-01,2.405070272136921039e-01
8.238362665850220701e-01,6.595002774475440255e-01
5.222484715523010301e-01,1.931701848951432599e-01
8.279740501843720901e-01,5.684184116061068437e-01
1.287523118027813496e-01,4.552043985281044591e-01
9.204637396220032297e-01,6.779398031136237845e-01
2.083426042277921608e-01,5.622401927611148098e-01
7.215681510299217782e-01,3.757928413185157579e-01
7.851611816146666367e-01,2.728519068932423464e-01
9.644232292768206705e-01,5.373952889002161504e-01
9.044838484192830874e-01,7.732517984302375025e-01
9.159060585783476149e-01,7.893279174437216605e-01
4.851722346785211082e-01,7.255546982603791051e-01
4.991147292300893712e-01,7.816897117968322206e-01
4.670334073648585438e-01,8.557395923762840528e-01
9.988504891780506378e-01,1.029889789083073826e-01
8.416032496310136279e-01,3.423237627958036766e-01
8.118384044683528700e-01,3.374550356638497117e-01
8.587181796652417765e-01,7.418037003068544966e-01
6.592561154549132496e-01,5.852526375597899566e-01
4.473533300957154291e-01,7.223604886707712947e-01
9.063893023032634222e-01,7.994519910693514975e-01
4.859992941678951128e-01,1.577308907933615556e-01
9.044527136538675904e-01,7.240632106312145932e-01
8.525979226750707296e-01,5.814773522562556307e-01
5.086133138618256222e-01,8.018317722390077007e-01
8.293875467173563720e-01,2.597746850215870706e-01
4.850222156148649155e-01,7.765790972338580955e-01
6.522032339155503511e-02,8.362490406646879704e-01
4.809183937603264125e-01,1.230949812389482423e-01
8.749066503379062665e-01,7.510745246203613945e-01
9.765543172233753788e-01,1.253770178901691956e-02
4.474992572256265566e-01,1.053163892713542271e-01
5.205542015750278528e-01,1.543067686481933709e-01
7.145800461018717575e-01,3.308342974400900749e-01
2.813388111377584933e-01,5.365914740469838184e-01
3.617262587264792328e-01,7.181543563077741332e-01
8.778143910118054727e-01,7.993631649441984566e-01
4.530474211924683248e-01,2.301458762989234685e-01
8.910129411873770611e-01,7.885907505052707211e-01
6.420200961482751545e-01,4.854808582398817407e-01
9.203599657379629706e-01,7.156837892807750290e-01
9.256596509175292198e-01,8.408674601144863203e-01
3.117867797214226577e-01,6.630884092563548160e-01
9.767684092831069309e-01,1.538926874196149264e-01
9.380309345533971443e-01,1.373382736430074358e-01
2.521222963790898941e-01,6.869799991447478327e-01
5.007063841929830783e-01,1.743857490393267984e-01
9.999972551062712434e-01,1.383010882803102914e-01
8.659111187835164536e-01,6.994057212872161200e-01
4.770594881904861584e-01,7.909434681119239530e-01
9.004267578815345896e-01,1.883962464389373759e-01
4.912460929776281127e-01,7.447033352276432039e-01
4.777989327560198118e-01,7.072420094935950585e-01
8.905209186129293686e-01,7.825005790334647049e-01
9.004977207085101965e-01,3.161527591947258520e-01
9.397452771407595051e-01,8.124154092638170566e-01
8.600712094942691843e-01,6.924097582772765769e-01
4.462290671133626319e-01,7.229007138703354984e-01
4.362352429057817504e-01,7.375258983239019184e-01
9.035734421951111539e-01,8.341565591020562165e-01
9.021708898000614374e-01,8.288376446541200204e-01
4.668322427037865374e-01,7.796706634399631630e-01
2.526137351809729648e-01,2.479299407592955307e-01
4.728486013301198554e-01,7.099413919307722143e-01
8.524731562987029054e-01,7.810554172446254606e-01
9.032791340286234760e-01,6.906075201220517323e-01
1.565285762538459746e-02,8.918128145478680935e-01
5.054624540794031562e-01,8.465268436795222451e-01
8.399185947607517022e-01,2.087257511912467001e-01
4.464612519127588719e-01,1.256495428942961956e-01
4.851260477310415098e-01,7.767697048692161488e-01
8.920921909144167161e-01,6.251540214336536172e-01
8.130590227715503993e-01,7.035916074140391441e-01
7.804015951175613530e-02,8.998045606230133941e-01
7.364223307105387528e-01,4.116318240281883201e-01
2.662915900623746834e-01,6.553783057466874284e-01
3.838908965429477238e-01,7.285726464399489011e-02
9.129536910619941992e-01,8.805619855105096816e-01
2.592400481943765156e-01,8.432479630594387210e-01
9.696219868269437825e-01,3.352672814526843625e-01
6.497566933245122467e-01,1.059032727451425515e-02
9.206510266094309891e-01,1.658366552202937827e-01
4.840119354271722463e-01,1.309746141930027141e-01
8.974550722980486617e-01,6.136934810857301859e-01
4.856312171817638301e-01,7.303008315101341408e-01
9.438233925953742887e-01,1.781227127220291750e-01
8.594230257662739403e-01,6.911067211280969014e-01
4.056194489286387705e-01,6.923547061248077616e-01
4.817281049105285318e-01,1.709909125094731808e-01
5.154201635555238914e-01,1.319229702138555727e-01
2.793790232657631378e-01,9.560768537841470849e-01
9.032061470206966813e-01,6.092796440432499683e-01
8.605464572324391659e-01,3.793807762640057923e-01
9.849785439662326336e-01,1.278973295312215708e-01
9.696199888104650721e-01,1.543903902309918807e-01
9.683714776542752256e-01,8.386344733224482262e-02
6.252083827237786551e-02,8.121268854060135212e-01
5.375837997928053502e-01,1.661631973045459842e-01
8.935283366052453324e-01,2.947799170137188618e-01
4.665544067558180519e-01,8.295888600898182474e-02
6.651857603403953378e-01,4.037226172470006480e-01
4.845617371336863322e-01,8.872465241451521489e-01
6.629395219640638048e-01,3.870349139487070378e-01
9.313169145787510983e-01,9.939545749996636648e-02
7.405402178565251292e-01,3.469394519086402839e-01
9.299734827939478699e-01,7.788359820130293931e-01
5.069291672722714415e-01,8.742869562456500043e-01
4.782272461837022703e-01,6.487030607923199854e-01
9.427695214956729464e-01,5.032266604091456541e-01
3.937068447809665139e-01,2.367764138791506046e-02
9.575143604455377266e-01,8.015822718554539428e-01
8.642555112318947019e-01,5.310126316879130171e-01
9.049103217485543471e-01,7.606119085516178657e-01
2.981693747094560365e-03,5.014709316134158268e-01
9.655935244151577779e-01,5.235137132677094574e-01
9.976435534810246253e-01,1.004676801909777373e-01
9.313703558932832083e-01,1.557367484989061746e-01
3.329052649094773608e-01,6.269609643723017545e-02
4.449465568918979930e-01,6.964144932664498855e-01
9.071536276285140366e-01,1.822349184105011011e-01
4.366252422620990892e-01,4.449476196327678545e-01
4.119627832989058991e-01,1.159262910551156489e-01
3.388397239839385788e-01,6.546650467910362092e-01
1.562915692831372549e-01,8.540054929438254394e-01
8.814482664528033862e-01,2.009863333958789022e-01
2.525318486785481653e-01,8.129272539384202467e-02
5.556783562048827063e-01,7.904855953052714046e-02
9.783701359649389362e-01,1.358845556133808641e-01
8.850487276718750351e-01,9.897353881293546873e-02
9.263356634631267905e-01,5.538975738840901109e-02
7.069642604160372157e-01,5.151348870394706347e-01
8.171205483065721031e-01,3.336615001661724644e-01
6.698053539816842816e-01,4.510395407038243487e-01
5.014761361417716667e-01,1.952325651424412500e-01
4.065110605113890774e-01,4.737817632633145593e-02
4.879772215441103844e-01,2.082221072172241172e-01
9.088193525404063555e-01,4.063095765743097720e-01
8.595657717660518671e-01,7.385852820565044219e-01
9.891455816113745581e-01,1.004945335380016402e-01
8.786170920155590425e-01,3.664314767500324033e-01
3.379136844543662033e-01,6.609084539823194548e-01
4.760047148591457500e-01,4.467596934296443889e-01
8.969739128887664892e-01,7.043414635110690769e-01
7.353117908838340266e-01,3.335553104307901195e-01
4.863968367573549001e-01,1.935366200001213954e-01
2.527445781096827604e-01,6.736930321221015205e-01
9.060583022594339564e-01,5.507993597245636197e-01
9.871701810555812973e-01,8.381011263058574245e-01
4.941998869520505266e-01,1.511122289579647227e-01
5.495431341037212425e-01,8.361626794564912535e-01
8.665598645520060650e-01,7.412119074327091495e-01
9.675249469418603088e-01,2.031180234965135334e-02
6.226188047160261529e-01,8.538778377060738389e-01
8.935298623073910651e-01,7.520658332867459217e-01
4.288857384480841972e-01,8.495586796636001026e-02
8.982549927370214737e-01,8.121636256316586699e-01
3.957837869939152542e-01,3.740966237355924928e-02
3.260893571913385802e-01,4.609965496989998357e-02
4.189920603901110541e-01,4.489937308249015713e-01
8.672212824442608881e-01,2.573705380876997184e-01
4.674482006260816114e-01,7.865802240019954539e-01
6.803859182553314566e-01,3.753007870318774142e-01
8.856371617412250874e-01,2.634255674562745453e-01
9.845315824402331994e-01,1.506057668703945085e-01
2.682485948776736073e-03,8.989868654423304184e-01
2.774978010744785228e-01,6.182629810275502846e-01
2.532263602678845871e-01,8.452551299871330359e-01
2.732281618203517004e-01,1.944262325102030786e-04
9.367857712173793816e-01,8.375596104076806769e-01
9.132243103179996657e-01,7.726446072243946528e-01
6.219933280808032094e-02,1.857871881030240813e-01
6.990618976200937418e-01,3.958649289703932705e-01
9.401759414225548950e-01,8.162059551027956994e-01
9.518247248470701471e-01,6.659782890608201278e-02
3.055976103083128947e-01,5.872256308233325672e-01
8.818427359575812252e-01,8.249856468211268501e-01
4.431855404649832630e-01,7.033646978120756676e-01
9.479746242590252336e-01,1.155723228340460595e-01
3.904037107110166493e-01,7.222757353271589409e-01
8.098340639769084914e-01,5.711696175572457124e-01
8.528556766075112705e-03,8.870960101963952793e-01
4.685555237578807874e-01,6.998176349370853755e-01
5.393519690401945565e-01,2.659504660579199431e-01
5.492488061837426105e-01,1.954444432499629070e-01
9.517117750978483226e-01,1.023851269561882882e-01
9.604718838778316670e-01,7.580912829867797464e-01
4.627340052328966502e-01,7.695555662092707916e-01
8.737341222567424071e-01,1.694857485254571694e-01
6.129853507298069770e-01,5.206797857111903349e-01
9.232940115537474624e-01,5.905324597522609853e-01
5.259032375971284257e-02,5.589121499946266836e-01
9.947453170632000186e-01,1.065388820867185782e-01
8.623244401407431647e-01,3.162725754538269207e-01
8.815668155801449357e-01,5.681850610157116455e-01
7.172259203441744280e-02,8.768318255902239899e-01
8.936467954080606901e-01,7.727037628019937099e-01
4.753603326483663016e-01,2.299804980384936304e-01
2.066056842038462849e-01,1.996987754707748586e-01
8.652481363801616254e-01,7.269388789209202395e-01
4.647223078071729407e-01,6.478365980057867457e-01
9.503681199540191527e-01,1.037243022419953586e-01
4.325565370728658987e-01,7.467757889741792887e-01
5.186903264573758943e-01,8.105563428709451346e-01
7.628218078872484043e-02,6.883732961682424989e-01
1.138809906813060824e-01,4.841584030835641705e-01
4.684419888807719312e-01,2.144512360536690032e-01
9.610028968073063282e-01,8.532192307322017388e-01
6.367888750457995073e-01,8.881040414875934763e-01
1.809115020717755318e-01,3.088202425053514499e-01
6.988005855938013156e-01,3.786311388181571314e-01
5.298945373426134919e-01,8.347775448610836868e-01
9.534626397023950872e-01,7.871744298714237198e-01
4.847859473430250477e-01,9.743860284389538329e-02
8.720763137179158297e-01,5.386829724429430533e-01
4.514440478218241237e-01,2.294386005174763321e-01
5.647231660305519485e-01,7.704895245795856384e-01
5.189626663698670983e-01,1.851752038079865770e-01
9.442997866144432484e-01,1.212341846333179207e-01
8.886405111777727628e-01,7.375503054793663971e-01
5.372185646660073699e-01,7.842684650118606493e-01
9.666681725830666982e-01,1.123728000215455936e-01
1.932226072184736188e-01,2.925097357274835108e-01
8.550938721872557435e-01,6.734912238268820905e-01
8.745846572385930218e-01,2.938526834745602834e-01
8.749232995419103931e-01,6.259745533067435641e-01
9.811264656007782081e-01,1.120677116036208343e-01
8.871239132877132283e-01,2.800945112960052663e-01
7.970205132306514839e-01,2.964113359645590418e-01
9.094024498983909188e-01,8.405237329742196728e-01
9.938486715672996130e-01,9.572261830216222123e-02
9.651541047784932825e-01,1.113644857873077321e-01
9.286281935649576269e-01,3.594319199396822651e-01
4.802434237021990793e-01,2.861158531220611145e-01
6.731332055680105952e-03,9.207548278489502414e-01
3.710323878648591478e-01,7.138748390333415905e-02
9.032874540927410267e-01,1.720042026378892919e-01
4.240555096211015007e-01,6.928056961875685982e-01
6.993217862108984662e-01,3.976922188523233093e-01
4.910538411493814426e-01,8.436464120457335403e-01
9.684941326124796301e-02,6.109837830949883530e-01
8.842706825146684491e-01,6.171006092520641140e-01
5.413592651037295589e-01,8.349575233781318939e-01
9.471164770087403539e-01,1.202891687306150148e-01
9.440588309375563814e-01,7.870368698742207236e-01
1.016964889066871436e-01,8.715127056803124717e-01
8.335044654467506087e-01,7.141234895971738661e-01
8.480933815531417341e-01,3.121167428892882567e-01
5.184180939996362314e-01,2.672099699952484864e-01
6.385306005540486440e-01,5.080775934449187625e-01
1.296433312844965657e-01,2.845368079381644932e-01
8.157487065320659925e-01,3.305308398206174836e-01
9.082982076353000034e-01,5.639866743188879372e-01
5.538747376794075361e-01,7.990410345793241831e-01
8.906245934607438519e-01,8.171554610501072791e-01
5.055241520076050321e-01,1.722759124493251637e-01
4.364288453519743483e-01,2.188377630768553184e-01
5.090061394183179599e-01,9.246604414020959117e-01
9.439492123003692114e-01,5.353857350752062594e-01
4.798762818141595332e-01,6.967260992345528647e-01
1.988933153692893363e-01,3.069043612967411461e-01
9.104587307830032117e-01,6.983303043516897457e-01
4.102889258500057590e-01,2.680840784528655263e-01
3.908202120111102795e-01,7.320109116260580251e-01
7.642118771056486404e-01,3.322244608615192440e-01
2.552993583733332850e-01,9.229742402010604474e-01
4.735027439575374419e-01,7.982888827711160928e-01
9.173846127105720338e-01,2.253252981243533126e-01
1.860617476812209681e-03,9.095448089705522321e-01
5.045798954001033954e-01,7.509749711775284275e-01
7.328676220285526011e-01,3.121075667987358582e-01
3.222966147487227317e-02,6.226282638062771158e-01
4.972217249484987001e-01,7.509546627382995831e-01
5.032432197078989811e-01,2.662592880584409016e-01
4.405885218641596435e-01,7.137234471814908332e-01
9.244594330302955409e-01,5.551015703117386790e-01
5.160280638398465625e-01,1.148650748552413337e-01
6.465810872567443468e-01,5.047625827697158618e-01
4.499728941761560463e-01,7.185388033972154309e-01
2.970130520437234134e-01,6.550855379209760132e-01
9.645660955346760934e-01,5.815819371705011065e-02
8.808962299719972355e-01,2.678906748451336250e-01
7.400452053729246193e-01,2.652824948608090150e-02
2.738416939423010676e-01,6.225123249919488622e-01
2.690340714141373768e-01,2.932054362809088932e-02
9.765284597043302206e-01,5.159973934830663911e-01
7.900107814536660999e-02,8.374368134991099222e-01
9.213945112574780660e-01,7.956864063379933683e-01
8.851542119527836538e-01,2.770518094710269219e-01
7.349101722977151585e-01,3.725912882632501644e-01
5.731989859884720762e-01,7.827649159895992970e-01
5.198443240625713058e-01,2.121208634422374617e-01
9.320032988512321204e-01,1.201673520115887905e-01
1.480548629123890070e-02,8.852560182850460757e-01
8.680275973586225602e-01,2.572556270019873415e-01
1.689831683248402827e-01,2.513569247712352794e-01
5.033792037192627022e-01,8.580952107204776746e-01
8.839182614488371170e-01,1.821031317628143409e-01
5.032622174891698830e-01,2.258203324750388541e-01
5.585561042797383413e-01,1.526685794197033541e-01
3.513824043417116405e-01,6.935842659776485508e-01
9.477683604928660577e-01,1.119094518231960045e-01
8.910841732538191673e-01,8.373659872559683359e-01
9.153624883971609449e-01,8.086351899038426438e-01
9.878356953250491124e-01,1.307609359325545562e-01
9.609578760623029847e-01,1.184966294115564756e-01
8.545591705764500334e-01,3.349079764650993996e-01
8.627423722556513130e-01,2.371239308223733744e-01
2.127742473710170223e-03,4.014246913728867217e-01
8.703919855159296670e-01,5.962299655026443990e-01
9.100186113096926377e-01,2.832137582089810923e-01
4.736290716504815146e-01,1.730251507717497361e-01
5.345400494595202723e-01,8.567413661905023403e-01
1.814230436550099412e-01,2.630282558612655475e-01
5.236875029324279396e-01,8.009741655338941113e-01
4.721190517182218827e-01,1.800372630635205251e-01
2.456418815095406938e-02,8.362493031318589676e-01
5.090891988712318295e-01,7.881492274675253595e-01
8.954434023777736451e-01,7.464362060667553145e-01
9.304659750992274603e-01,7.929042588009379555e-01
4.877893747796563373e-01,1.867381135244745582e-01
6.459670794762173429e-02,7.695052438948477569e-01
8.340314282232911269e-01,2.799599261588300303e-01
7.204329075985610453e-01,3.640685565842580740e-01
5.749087002824185832e-01,8.470411654730937157e-01
5.259639242774700740e-01,8.024326821190224113e-01
5.639670054989598391e-01,8.910103283900908666e-01
4.459631847843420482e-01,8.629049843977287804e-02
8.738662511555532753e-01,6.929994613295480388e-01
9.013783928281368096e-01,5.943647371575484506e-01
9.144479451005874671e-01,8.426835370308918272e-01
4.667215438797731597e-01,2.565416365575540203e-01
9.045796808791113364e-01,7.927104173454220248e-01
9.410475518921251892e-01,8.039418659232916431e-01
9.247415963832882335e-01,5.497039689804861240e-01
9.009834927882640621e-01,1.635348879858987692e-01
4.307173581939294227e-01,7.050260390676693634e-01
9.398065969644759932e-01,7.121516506479971254e-01
7.889840449076088724e-01,3.694660557541292745e-01
5.334304341338540478e-01,1.395430137660553793e-01
7.677937185076399995e-02,1.836106117276955496e-01
9.017479174976517076e-01,6.983275328265466930e-01
3.339253840778277915e-02,8.155597733559776241e-01
4.882686701211407243e-01,8.616959319000256912e-01
4.529601157281826218e-01,6.891086801378153437e-01
5.006221530829430000e-01,7.577568570779352752e-01
2.169100730330919546e-01,5.779805226580990718e-01
9.100123054874349471e-01,8.145016275484640023e-01
7.987595760023022962e-01,3.836414890052453064e-01
4.962524347129685376e-01,7.974198925526572168e-01
4.908067117200247687e-01,8.379742497983948546e-01
6.981631686306073448e-01,3.803928108003277186e-01
4.128841896433061986e-01,4.320443486775935593e-01
6.997657028142008073e-01,5.153317192304569527e-01
2.638489300994795173e-02,9.122131029881711539e-01
2.443270726805013560e-02,8.841781937412985792e-01
5.763512908839247828e-01,1.580821500714727490e-01
6.850043931834559618e-01,3.792327422576277085e-01
4.987838396831293375e-01,8.296396443851695723e-01
7.196708215256411023e-01,4.145301569443990974e-01
4.596797176757168035e-01,7.073208958062364715e-01
1.728768953029318212e-01,2.755730882148395011e-01
9.318888963052023300e-01,7.831087104783768238e-01
9.629098382133929324e-01,8.482436900050560613e-02
9.025047929717130435e-01,1.302919122453058964e-01
8.814192446946549353e-01,7.534300397799292837e-01
8.348751672710340577e-01,3.083099298350850948e-01
4.766458283138355068e-01,8.368728320511262808e-01
3.812756107483433743e-01,7.231739787858925128e-01
9.132018036688258622e-01,7.373568121537232845e-01
5.157423540929630956e-01,7.828047577103316446e-01
4.588659381781056146e-01,7.370286100864038570e-01
6.115759509608160727e-01,8.736320987308875408e-01
9.261638956368558606e-01,7.406527706435950265e-01
8.946864263434580744e-01,6.563171782126041576e-01
5.127086867787052915e-01,8.254113045081302724e-01
5.223415115650279494e-01,1.777847107577903429e-01
6.100440238382779379e-01,1.256208823939325425e-01
5.192564361572800102e-01,1.679443174297763353e-01
9.881506247442752855e-01,7.722091638540296010e-02
4.755179501387364338e-01,2.261016290716720833e-01
1.879537775599530169e-01,3.006117321545300758e-01
9.316925244009522933e-01,5.544461685945042406e-01
9.589151905949522270e-01,6.836185851667595514e-01
5.650071983253567298e-01,1.605760075748403626e-01
8.848400249642383031e-01,6.087309996649042931e-01
9.370224138579374973e-01,6.142760489287183434e-01
7.064077855177394172e-01,4.558789210670666225e-02
3.118073161806821370e-01,6.747308145004659030e-01
4.797698312462032044e-01,2.083164083852127035e-01
6.912224747216759724e-01,5.126929716120594005e-01
5.241211480798853017e-01,1.868314834888731291e-01
9.075677077231901757e-01,7.700447415266180595e-01
9.153698346527386898e-01,8.504522184950566999e-01
4.285340258246896905e-01,7.252582187947692605e-01
9.175104819196064909e-01,7.991590785482373116e-01
4.558520107083899875e-01,6.930826974005400709e-01
8.777343981918698246e-01,3.060028856241823192e-01
7.058832153017953193e-01,5.660075439098475325e-01
7.478074046055460666e-01,3.431709657078684250e-01
8.114919859637044208e-01,3.184634777338913869e-01
1.771914942465835363e-01,2.730488938367652274e-01
9.015336529204610594e-01,5.654616648649070099e-01
6.778001175448283844e-01,4.160958395908532781e-01
3.736888262197007871e-01,7.283231794396327619e-02
9.496470483428564036e-01,7.794724346939247983e-01
5.023135579135802331e-01,8.398241021661773109e-01
6.532761695020227188e-01,5.525434808110917251e-01
8.935928322090708198e-01,5.692064427220709932e-01
6.818656608674457109e-01,3.991630946641220312e-01
6.466772265711128176e-01,5.597983853469232773e-01
1.667974291098550665e-01,4.153752155238449317e-01
8.876802349633404754e-01,5.717096926831610748e-01
8.981331205506094539e-01,6.221242265015544115e-01
8.626451368021555988e-01,5.455777539311797986e-01
5.371680886823069212e-01,8.210426691563684765e-01
3.812545665727306021e-01,6.593826358589716108e-01
8.889584323915030728e-01,6.904743086125689766e-01
9.086215717492178712e-01,1.746444935244640950e-01
9.222765699129642503e-01,8.381770093836157232e-01
5.093093743073145996e-01,1.901813794693881787e-01
